token	alt.atheism	comp.graphics	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware	comp.sys.mac.hardware	comp.windows.x	misc.forsale	rec.autos	rec.motorcycles	rec.sport.baseball	rec.sport.hockey	sci.crypt	sci.electronics	sci.med	sci.space	soc.religion.christian	talk.politics.guns	talk.politics.mideast	talk.politics.misc	talk.religion.misc	
absent	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ahead	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ai598@cleveland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
appropriate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
attack	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
backpack	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
backrest	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bag	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
beam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
behanna@syl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bike	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
biker	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bikers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bikes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bmdhh130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bmdhh299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
braking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
burnside	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
busy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
calvin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
camping	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cbm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
chances	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
chase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
commodore	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
contex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cookson@mbunix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
corp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
countersteering	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cray	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
crd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
cross	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
depending	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
diagram	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
digest	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
disclaimers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
dog	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
dogs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
dream	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
drinking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
efficient	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
em	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
er	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
es	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
essentially	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
everybody	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
face	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
fairly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
feet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
figure	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
flames	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
foam	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
foot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
grips	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
harley	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
helmet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hesh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
impressed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
incarcerated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
intervallum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
jamie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
jburnside@ll	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
jerk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
job	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
joe@rider	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
judge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
kid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
late	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
latech	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
law	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
lawyers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
lbl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
lean	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
letter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
linus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
liquor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
lock	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
lonestar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
magazine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
mbunix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
mcguire@cs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
megatek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
motor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
motorcycle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
motorcycles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
msstate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
msus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
msus1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
news@bnr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
nist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
notice	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
npet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
npet@bnr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
octane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
pack	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
passenger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
pistons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
pounds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
practice	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
pull	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
qmw	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
raised	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
randy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
randy@megatek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
rbp@netcom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
regards	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
remember	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ride	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
rider	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
riders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
riding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
road	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
rose	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
scuffed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
seat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
seeing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
shaft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
shaft-drive	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
shall	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
shop	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
significant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
slow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
spend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
split	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
squid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
sr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
stafford	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
steering	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
stock	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
story	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
stud	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
study	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
stupid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
style	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
subscribe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
swerve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
swerving	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tail	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
taking	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
thinkage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tire	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tony@morgan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
traffic	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
turns	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
tuus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ub	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ucar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
uea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
umanitoba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
understanding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
w	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wave	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wear	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wheelie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wibbled	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
winona	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
wiring	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
xlyx@vax5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
{-O^O-}	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
|Morgan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
00-00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
00-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0062@lafibm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
01-00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
060540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0@ttacs1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14691229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17577@bsu-ucs>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1CL@netcom	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
221228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27397@adobe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4618@webo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
735066879@camelot>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9485@cs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<120399@netnews	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<15APR93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<1993Apr4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<Apr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<C5sHE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<RVESTERM@vma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<ekdfc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<franjion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<kingoz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<rudyC5Fr3q	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
<steph	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
=+=	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
===========================================================================	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
>>the	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
>you	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
AL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Abbott	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Alomar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
America	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Angeles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Angels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Another	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Baerga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Baltimore	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Base	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Black	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Blue	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Boggs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bonds	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Bonilla	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Braves	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Buck	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Canseco	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cardinals	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cards	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Carter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Charles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cincinnati	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Clemens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Club	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Comp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cox	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Cubs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DESIGNATED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
DPs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Danny	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dennis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Detroit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dodger	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Dodgers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ERA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Edge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
FAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Fame	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Fester	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Fischer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Florida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Francesa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Franco	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Gaetti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Gant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Giants	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Go	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Golden	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Gord	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Greenberg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Greg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Griffin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Gross	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
HITTER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
HR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Hall	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Hank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Henneman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Hirschbeck	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Home	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Howe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Huckabay	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
IDLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
IL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Imus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Indians	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
JM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Jays	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Jones	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Jose	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Juan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Karros	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Key	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Kimball	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
LKF@ucdavis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Larkin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
League	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Lee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Let	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Look	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Los	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Lupica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
MLB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Marlins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Matthew	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Mattingly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Mays	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Melido	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Mets	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Millitello	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Montreal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Morris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Murray	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Neill	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Nichols	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Niguma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Notes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
OBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Oakland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
